0,1,2
7459,231.0,39
7460,231.0,39
7461,614.0,116
7462,724.0,158
7463,617.0,112
7464,1033.0,192
7465,736.0,185
7466,1301.0,294
7467,633.0,171
7468,1034.0,1553
7469,1301.0,260
7470,231.0,39
7471,585.0,119
7472,1014.0,336
7473,231.0,39
7474,977.0,528
7475,593.0,122
7476,602.0,112
7477,961.0,624
7478,636.0,156
7479,231.0,39
7480,608.0,118
7481,635.0,164
7482,602.0,112
7483,1019.0,1627
7484,217.0,45
7485,1597.0,694
7486,231.0,39
7487,217.0,45
7488,1302.0,235
7489,586.0,127
7490,635.0,164
7491,1119.0,1208
7492,712.0,217
7493,1318.0,242
7494,628.0,102
7495,760.0,177
7496,772.0,359
7497,620.0,100
7498,1033.0,192
7499,1020.0,278
7500,1299.0,321
7501,618.0,105
7502,618.0,108
7503,231.0,39
7504,231.0,39
7505,1027.0,275
7506,231.0,39
7507,1013.0,340
7508,1010.0,296
7509,1039.0,216
7510,792.0,256
7511,1044.0,190
7512,611.0,108
7513,632.0,176
7514,231.0,39
7515,886.0,980
7516,231.0,39
7517,584.0,122
7518,231.0,39
7519,1386.0,316
7520,231.0,39
7521,1025.0,219
7522,636.0,156
7523,618.0,108
7524,598.0,113
7525,675.0,596
7526,593.0,110
7527,231.0,39
7528,578.0,139
7529,1216.0,782
7530,810.0,166
7531,611.0,108
7532,606.0,1999
7533,223.0,43
7534,777.0,184
7535,593.0,122
7536,231.0,39
7537,1287.0,360
7538,731.0,165
7539,620.0,112
7540,1030.0,233
7541,610.0,103
7542,1014.0,289
7543,1020.0,254
7544,740.0,146
7545,634.0,167
7546,1548.0,293
7547,1018.0,268
7548,231.0,39
7549,1029.0,219
7550,1211.0,665
7551,231.0,39
7552,231.0,39
7553,231.0,39
7554,580.0,834
7555,623.0,221
7556,791.0,260
7557,1101.0,1336
7558,231.0,39
7559,736.0,149
7560,223.0,43
7561,231.0,39
7562,1289.0,275
7563,1370.0,430
7564,620.0,100
7565,231.0,39
7566,634.0,166
7567,620.0,236
7568,635.0,160
7569,636.0,155
7570,685.0,353
7571,768.0,172
7572,231.0,39
7573,580.0,120
7574,231.0,39
7575,1243.0,552
7576,231.0,39
7577,634.0,169
7578,620.0,100
7579,1262.0,536
7580,633.0,170
7581,628.0,114
7582,1291.0,312
7583,786.0,285
7584,634.0,166
7585,611.0,108
7586,231.0,39
7587,231.0,39
7588,703.0,238
7589,613.0,166
7590,786.0,285
7591,712.0,167
7592,707.0,265
7593,604.0,174
7594,656.0,787
7595,620.0,100
7596,231.0,39
7597,223.0,43
7598,231.0,39
7599,619.0,111
7600,635.0,160
7601,627.0,110
7602,737.0,162
7603,615.0,106
7604,231.0,39
7605,635.0,160
7606,744.0,496
7607,626.0,97
7608,636.0,155
7609,875.0,985
7610,634.0,166
7611,231.0,39
7612,1316.0,280
7613,231.0,39
7614,627.0,102
7615,1034.0,244
7616,619.0,109
7617,1204.0,747
7618,792.0,258
7619,217.0,45
7620,609.0,113
7621,231.0,39
7622,231.0,39
7623,784.0,297
7624,635.0,162
7625,635.0,161
7626,705.0,289
7627,611.0,108
7628,801.0,213
7629,1010.0,364
7630,610.0,103
7631,724.0,166
7632,223.0,43
7633,217.0,45
7634,231.0,39
7635,706.0,177
7636,226.0,42
7637,600.0,122
7638,1019.0,312
7639,605.0,114
7640,626.0,97
7641,231.0,39
7642,635.0,162
7643,790.0,268
7644,767.0,380
7645,580.0,120
7646,1033.0,235
7647,628.0,102
7648,626.0,97
7649,1313.0,219
7650,1048.0,169
7651,231.0,39
7652,618.0,105
7653,1025.0,281
7654,231.0,39
7655,616.0,116
7656,231.0,39
7657,802.0,205
7658,803.0,201
7659,231.0,39
7660,231.0,39
7661,231.0,39
7662,1386.0,340
7663,635.0,161
7664,749.0,216
7665,755.0,282
7666,217.0,45
7667,231.0,39
7668,1275.0,459
7669,1291.0,300
7670,577.0,121
7671,742.0,170
7672,590.0,135
7673,226.0,42
7674,583.0,128
7675,1042.0,198
7676,1024.0,295
7677,596.0,109
7678,767.0,184
7679,604.0,106
7680,231.0,39
7681,1030.0,214
7682,231.0,39
7683,618.0,114
7684,920.0,809
7685,282.0,1999
7686,602.0,118
7687,801.0,211
7688,1546.0,296
7689,635.0,160
7690,231.0,39
7691,231.0,39
7692,625.0,102
7693,807.0,184
7694,618.0,747
7695,1005.0,388
7696,635.0,163
7697,977.0,487
7698,973.0,547
7699,217.0,45
7700,737.0,1708
7701,1032.0,251
7702,618.0,105
7703,1307.0,243
7704,626.0,97
7705,609.0,105
7706,231.0,39
7707,1828.0,325
7708,1036.0,178
7709,1295.0,320
7710,632.0,174
7711,584.0,114
7712,1073.0,1401
7713,633.0,170
7714,648.0,783
7715,808.0,176
7716,618.0,101
7717,610.0,103
7718,1020.0,275
7719,1288.0,359
7720,231.0,39
7721,610.0,113
7722,654.0,438
7723,616.0,126
7724,1106.0,1999
7725,629.0,110
7726,218.0,44
7727,215.0,45
7728,1044.0,185
7729,231.0,39
7730,625.0,102
7731,802.0,209
7732,1041.0,209
7733,1309.0,224
7734,1041.0,208
7735,626.0,108
7736,1266.0,402
7737,729.0,260
7738,231.0,39
7739,618.0,117
7740,231.0,39
7741,626.0,97
7742,226.0,42
7743,223.0,43
7744,612.0,123
7745,700.0,298
7746,231.0,39
7747,1039.0,215
7748,609.0,110
7749,634.0,166
7750,231.0,39
7751,231.0,39
7752,770.0,158
7753,766.0,228
7754,607.0,110
7755,1801.0,553
7756,231.0,39
7757,753.0,275
7758,1037.0,220
7759,614.0,102
7760,616.0,112
7761,746.0,201
7762,615.0,106
7763,1009.0,364
7764,231.0,39
7765,223.0,43
7766,231.0,39
7767,1033.0,246
7768,231.0,39
7769,231.0,39
7770,231.0,39
7771,231.0,39
7772,231.0,39
7773,732.0,179
7774,769.0,201
7775,635.0,163
7776,226.0,42
7777,226.0,42
7778,602.0,111
7779,215.0,45
7780,788.0,161
7781,803.0,202
7782,231.0,39
7783,753.0,179
7784,708.0,264
7785,609.0,110
7786,715.0,643
7787,223.0,43
7788,617.0,109
7789,231.0,39
7790,1081.0,1327
7791,619.0,110
7792,766.0,387
7793,766.0,200
7794,231.0,39
7795,582.0,119
7796,779.0,322
7797,946.0,678
7798,231.0,39
7799,618.0,108
7800,592.0,117
7801,620.0,100
7802,635.0,160
7803,635.0,163
7804,226.0,42
7805,614.0,115
7806,622.0,225
7807,643.0,502
7808,1251.0,520
7809,231.0,39
7810,635.0,161
7811,579.0,823
7812,700.0,206
7813,689.0,1910
7814,231.0,39
7815,608.0,224
7816,606.0,116
7817,1062.0,1488
7818,636.0,156
7819,810.0,165
7820,602.0,113
7821,801.0,212
7822,619.0,117
7823,231.0,39
7824,633.0,173
7825,582.0,122
7826,621.0,160
7827,623.0,221
7828,1196.0,786
7829,218.0,44
7830,1295.0,281
7831,231.0,39
7832,993.0,447
7833,223.0,43
7834,1273.0,372
7835,634.0,169
7836,231.0,39
7837,968.0,574
7838,625.0,109
7839,635.0,161
7840,602.0,112
7841,619.0,109
7842,587.0,181
7843,615.0,108
7844,620.0,100
7845,982.0,502
7846,616.0,114
7847,1294.0,298
7848,588.0,115
7849,231.0,39
7850,596.0,114
7851,746.0,363
7852,620.0,100
7853,1115.0,1207
7854,231.0,39
7855,1320.0,213
7856,576.0,150
7857,231.0,39
7858,635.0,161
7859,1294.0,297
7860,764.0,395
7861,231.0,39
7862,601.0,107
7863,621.0,1112
7864,617.0,109
7865,888.0,974
7866,231.0,39
7867,644.0,718
7868,634.0,166
7869,628.0,106
7870,585.0,118
7871,231.0,39
7872,969.0,1921
7873,703.0,387
7874,585.0,125
7875,217.0,45
7876,626.0,105
7877,231.0,39
7878,614.0,116
7879,615.0,110
7880,944.0,690
7881,583.0,118
7882,590.0,175
7883,617.0,113
7884,627.0,102
7885,605.0,113
7886,707.0,330
7887,231.0,39
7888,223.0,43
7889,231.0,39
7890,1252.0,505
7891,803.0,204
7892,231.0,39
7893,598.0,1228
7894,709.0,230
7895,815.0,1292
7896,231.0,39
7897,614.0,102
7898,226.0,42
7899,1824.0,358
7900,635.0,161
7901,634.0,168
7902,801.0,1356
7903,599.0,108
7904,583.0,967
7905,231.0,39
7906,631.0,534
7907,1670.0,333
7908,1037.0,233
7909,807.0,184
7910,590.0,115
7911,1020.0,310
7912,1319.0,257
7913,568.0,189
7914,589.0,149
7915,619.0,110
7916,458.0,1999
7917,723.0,144
7918,614.0,116
7919,594.0,114
7920,798.0,1373
7921,1277.0,416
7922,231.0,39
7923,1383.0,369
7924,785.0,1487
7925,1013.0,353
7926,458.0,1999
7927,231.0,39
7928,231.0,39
7929,601.0,108
7930,601.0,107
7931,231.0,39
7932,217.0,45
7933,605.0,112
7934,231.0,39
7935,636.0,155
7936,231.0,39
7937,629.0,103
7938,635.0,163
7939,231.0,39
7940,627.0,102
7941,623.0,220
7942,595.0,804
7943,621.0,112
7944,231.0,39
7945,964.0,533
7946,612.0,169
7947,626.0,105
7948,226.0,42
7949,626.0,105
7950,231.0,39
7951,602.0,106
7952,627.0,113
7953,1354.0,1850
7954,984.0,455
7955,231.0,39
7956,1034.0,187
7957,743.0,167
7958,231.0,39
7959,999.0,353
7960,734.0,133
7961,619.0,110
7962,620.0,100
7963,215.0,45
7964,1029.0,202
7965,1293.0,302
7966,589.0,121
7967,611.0,108
7968,610.0,109
7969,1016.0,294
7970,608.0,114
7971,231.0,39
7972,614.0,102
7973,1030.0,205
7974,223.0,43
7975,752.0,181
7976,1310.0,250
7977,231.0,39
7978,752.0,168
7979,804.0,198
7980,231.0,39
7981,1387.0,345
7982,231.0,39
7983,222.0,43
7984,1112.0,296
7985,1105.0,1274
7986,1107.0,326
7987,231.0,39
7988,629.0,103
7989,635.0,160
7990,769.0,372
7991,589.0,111
7992,1384.0,380
7993,218.0,44
7994,620.0,112
7995,587.0,123
7996,609.0,113
7997,1029.0,264
7998,1006.0,384
7999,231.0,39
8000,1388.0,306
8001,735.0,144
8002,1043.0,195
8003,231.0,39
8004,742.0,147
8005,614.0,102
8006,1013.0,280
8007,587.0,118
8008,231.0,39
8009,635.0,161
8010,1032.0,230
8011,804.0,197
8012,218.0,44
8013,231.0,39
8014,605.0,121
8015,626.0,103
8016,635.0,161
8017,782.0,209
8018,1295.0,257
8019,1017.0,333
8020,231.0,39
8021,636.0,155
8022,617.0,109
8023,634.0,166
8024,596.0,147
8025,608.0,164
8026,222.0,43
8027,1206.0,714
8028,626.0,108
8029,1402.0,280
8030,613.0,115
8031,636.0,155
8032,617.0,121
8033,223.0,43
8034,1002.0,397
8035,226.0,42
8036,1030.0,221
8037,1284.0,338
8038,1125.0,231
8039,223.0,43
8040,1320.0,259
8041,231.0,39
8042,1124.0,238
8043,604.0,106
8044,582.0,119
8045,635.0,163
8046,231.0,39
8047,597.0,114
8048,588.0,126
8049,2329.0,428
8050,786.0,188
8051,231.0,39
8052,596.0,109
8053,762.0,201
8054,612.0,112
8055,1018.0,754
8056,812.0,158
8057,594.0,114
8058,1296.0,324
8059,1015.0,284
8060,1013.0,301
8061,713.0,117
8062,788.0,175
8063,610.0,113
8064,634.0,167
8065,1036.0,231
8066,598.0,113
8067,231.0,39
8068,1027.0,275
8069,1038.0,218
8070,226.0,42
8071,1029.0,208
8072,231.0,39
8073,231.0,39
8074,784.0,295
8075,231.0,39
8076,1825.0,442
8077,617.0,109
8078,231.0,39
8079,217.0,45
8080,724.0,203
8081,231.0,39
8082,627.0,101
8083,1296.0,317
8084,628.0,107
8085,231.0,39
8086,628.0,106
8087,217.0,45
8088,614.0,102
8089,1124.0,237
8090,809.0,170
8091,792.0,190
8092,226.0,42
8093,231.0,39
8094,1038.0,202
8095,1306.0,235
8096,614.0,122
8097,1289.0,323
8098,231.0,39
8099,223.0,43
8100,596.0,121
8101,969.0,567
8102,231.0,39
8103,231.0,39
8104,636.0,156
8105,769.0,179
8106,1042.0,208
8107,615.0,107
8108,1045.0,184
8109,635.0,161
8110,231.0,39
8111,627.0,102
8112,231.0,39
8113,231.0,39
8114,707.0,209
8115,786.0,288
8116,603.0,112
8117,730.0,280
8118,1288.0,280
8119,789.0,270
8120,615.0,110
8121,628.0,102
8122,671.0,513
8123,628.0,105
8124,231.0,39
8125,1300.0,267
8126,1292.0,306
8127,580.0,1077
8128,749.0,472
8129,231.0,39
8130,731.0,171
8131,780.0,178
8132,1037.0,227
8133,635.0,161
8134,599.0,120
8135,594.0,114
8136,611.0,164
8137,231.0,39
8138,231.0,39
8139,627.0,102
8140,667.0,883
8141,611.0,108
8142,747.0,320
8143,735.0,1738
8144,1024.0,225
8145,1311.0,241
8146,1041.0,186
8147,231.0,39
8148,619.0,110
8149,789.0,274
8150,611.0,108
8151,1010.0,313
8152,850.0,1103
8153,1306.0,320
8154,998.0,381
8155,231.0,39
8156,590.0,115
8157,635.0,160
8158,627.0,112
8159,700.0,714
8160,594.0,110
8161,231.0,39
8162,588.0,113
8163,721.0,147
8164,615.0,106
8165,1124.0,219
8166,1831.0,310
8167,588.0,113
8168,1017.0,319
8169,231.0,39
8170,1039.0,213
8171,635.0,161
8172,617.0,112
8173,587.0,121
8174,231.0,39
8175,231.0,39
8176,634.0,165
8177,1121.0,263
8178,1041.0,201
8179,726.0,168
8180,635.0,161
8181,620.0,100
8182,615.0,110
8183,231.0,39
8184,231.0,39
8185,603.0,112
8186,231.0,39
8187,1407.0,248
8188,231.0,39
8189,750.0,165
8190,1533.0,336
8191,1317.0,275
8192,1299.0,270
8193,231.0,39
8194,231.0,39
8195,610.0,103
8196,635.0,163
8197,231.0,39
8198,218.0,44
8199,589.0,144
8200,627.0,103
8201,231.0,39
8202,1012.0,289
8203,1018.0,263
8204,767.0,200
8205,231.0,39
8206,763.0,163
8207,615.0,121
8208,1029.0,210
8209,765.0,184
8210,1121.0,234
8211,231.0,39
8212,806.0,186
8213,1031.0,251
8214,626.0,104
8215,1020.0,310
8216,610.0,103
8217,810.0,166
8218,231.0,39
8219,821.0,1306
8220,1310.0,239
8221,584.0,148
8222,621.0,113
8223,719.0,147
8224,1288.0,331
8225,231.0,39
8226,1038.0,222
8227,609.0,111
8228,231.0,39
8229,725.0,205
8230,1007.0,315
8231,609.0,112
8232,1024.0,273
8233,231.0,39
8234,1041.0,207
8235,628.0,102
8236,723.0,252
8237,709.0,163
8238,1037.0,227
8239,231.0,39
8240,231.0,39
8241,742.0,147
8242,629.0,103
8243,231.0,39
8244,231.0,39
8245,1550.0,276
8246,894.0,946
8247,971.0,501
8248,715.0,158
8249,589.0,113
8250,598.0,123
8251,610.0,103
8252,217.0,45
8253,1026.0,215
8254,612.0,113
8255,215.0,45
8256,760.0,170
8257,802.0,209
8258,615.0,106
8259,231.0,39
8260,1039.0,218
8261,737.0,134
8262,734.0,139
8263,1013.0,345
8264,795.0,243
8265,609.0,105
8266,720.0,281
8267,785.0,292
8268,223.0,43
8269,628.0,102
8270,789.0,270
8271,620.0,100
8272,1039.0,197
8273,223.0,43
8274,585.0,118
8275,231.0,39
8276,616.0,106
8277,282.0,1999
8278,584.0,121
8279,561.0,890
8280,767.0,382
8281,788.0,278
8282,223.0,43
8283,605.0,109
8284,632.0,174
8285,784.0,294
8286,1201.0,766
8287,878.0,1021
8288,633.0,171
8289,231.0,39
8290,1128.0,1224
8291,231.0,39
8292,1035.0,175
8293,635.0,160
8294,609.0,111
8295,628.0,109
8296,587.0,122
8297,1040.0,209
8298,231.0,39
8299,231.0,39
8300,609.0,105
8301,719.0,137
8302,598.0,121
8303,794.0,177
8304,1293.0,301
8305,231.0,39
8306,621.0,110
8307,1271.0,411
8308,732.0,151
8309,1017.0,321
8310,720.0,203
8311,614.0,102
8312,609.0,110
8313,652.0,809
8314,849.0,1160
8315,778.0,329
8316,620.0,100
8317,634.0,167
8318,231.0,39
8319,1027.0,224
8320,921.0,805
8321,615.0,107
8322,222.0,43
8323,627.0,102
8324,226.0,42
8325,608.0,123
8326,2555.0,644
8327,1041.0,204
8328,226.0,42
8329,580.0,131
8330,1045.0,184
8331,223.0,43
8332,626.0,97
8333,231.0,39
8334,1292.0,341
8335,800.0,218
8336,1048.0,173
8337,231.0,39
8338,635.0,160
8339,610.0,113
8340,635.0,160
8341,231.0,39
8342,634.0,168
8343,791.0,261
8344,741.0,279
8345,618.0,116
8346,718.0,137
8347,789.0,272
8348,618.0,105
8349,1016.0,285
8350,753.0,198
8351,627.0,110
8352,1040.0,209
8353,231.0,39
8354,768.0,173
8355,1030.0,200
8356,591.0,111
8357,1025.0,288
8358,231.0,39
8359,231.0,39
8360,588.0,117
8361,231.0,39
8362,231.0,39
8363,797.0,234
8364,626.0,97
8365,629.0,112
8366,634.0,168
8367,1046.0,172
8368,1035.0,237
8369,1003.0,337
8370,634.0,165
8371,635.0,162
8372,231.0,39
8373,737.0,374
8374,788.0,276
8375,1045.0,181
8376,745.0,156
8377,611.0,108
8378,609.0,111
8379,754.0,1640
8380,582.0,122
8381,972.0,523
8382,231.0,39
8383,597.0,152
8384,1031.0,238
8385,1024.0,290
8386,215.0,45
8387,1037.0,227
8388,600.0,115
8389,1245.0,507
8390,626.0,106
8391,761.0,145
8392,231.0,39
8393,634.0,166
8394,226.0,42
8395,1302.0,317
8396,959.0,563
8397,577.0,1066
8398,604.0,117
8399,920.0,781
8400,730.0,1695
8401,1033.0,186
8402,223.0,43
8403,713.0,654
8404,902.0,901
8405,921.0,804
8406,596.0,109
8407,231.0,39
8408,614.0,102
8409,627.0,101
8410,737.0,146
8411,1293.0,334
8412,619.0,110
8413,801.0,214
8414,586.0,1288
8415,616.0,106
8416,619.0,106
8417,231.0,39
8418,634.0,168
8419,394.0,1849
8420,598.0,122
8421,618.0,105
8422,635.0,160
8423,616.0,112
8424,619.0,110
8425,767.0,174
8426,231.0,39
8427,606.0,115
8428,731.0,157
8429,636.0,156
8430,223.0,43
8431,804.0,197
8432,231.0,39
8433,223.0,43
8434,605.0,120
8435,1152.0,1058
8436,618.0,105
8437,1518.0,438
8438,231.0,39
8439,806.0,184
8440,604.0,125
8441,616.0,110
8442,231.0,39
8443,231.0,39
8444,231.0,39
8445,231.0,39
8446,748.0,1614
8447,626.0,97
8448,1301.0,242
8449,231.0,39
8450,578.0,140
8451,1037.0,204
8452,628.0,106
8453,1822.0,340
8454,231.0,39
8455,778.0,177
8456,635.0,163
8457,620.0,100
8458,231.0,39
8459,984.0,486
8460,915.0,802
8461,605.0,111
8462,231.0,39
8463,744.0,151
8464,717.0,218
8465,973.0,554
8466,231.0,39
8467,721.0,253
8468,605.0,109
8469,458.0,1999
8470,626.0,106
8471,635.0,160
8472,769.0,188
8473,627.0,110
8474,231.0,39
8475,742.0,508
8476,626.0,97
8477,635.0,163
8478,223.0,43
8479,635.0,163
8480,231.0,39
8481,680.0,815
8482,1168.0,956
8483,1014.0,277
8484,614.0,102
8485,231.0,39
8486,804.0,198
8487,1315.0,199
8488,883.0,943
8489,619.0,113
8490,231.0,39
8491,231.0,39
8492,611.0,114
8493,371.0,1964
8494,778.0,325
8495,605.0,111
8496,282.0,1999
8497,619.0,110
8498,1823.0,653
8499,1045.0,185
8500,1293.0,357
8501,747.0,169
8502,718.0,137
8503,223.0,43
8504,1030.0,278
8505,231.0,39
8506,633.0,169
8507,1392.0,335
8508,231.0,39
8509,702.0,289
8510,1229.0,602
8511,231.0,39
8512,803.0,201
8513,809.0,172
8514,746.0,167
8515,628.0,109
8516,722.0,143
8517,1043.0,199
8518,231.0,39
8519,1034.0,239
8520,1305.0,244
8521,1114.0,297
8522,777.0,179
8523,1071.0,1442
8524,611.0,116
8525,231.0,39
8526,611.0,108
8527,746.0,153
8528,231.0,39
8529,1035.0,233
8530,620.0,100
8531,1320.0,253
8532,223.0,43
8533,1021.0,287
8534,708.0,137
8535,615.0,106
8536,231.0,39
8537,1035.0,180
8538,626.0,114
8539,1036.0,234
8540,614.0,102
8541,1045.0,183
8542,231.0,39
8543,1107.0,1233
8544,620.0,100
8545,774.0,195
8546,231.0,39
8547,618.0,105
8548,231.0,39
8549,231.0,39
8550,588.0,113
8551,620.0,104
8552,751.0,186
8553,1296.0,286
8554,626.0,108
8555,602.0,116
8556,620.0,109
8557,699.0,245
8558,231.0,39
8559,788.0,275
8560,618.0,108
8561,809.0,169
8562,1293.0,306
8563,1006.0,327
8564,764.0,187
8565,627.0,102
8566,700.0,217
8567,1370.0,456
8568,633.0,172
8569,609.0,105
8570,231.0,39
8571,626.0,97
8572,626.0,108
8573,741.0,162
8574,1013.0,345
8575,708.0,155
8576,601.0,107
8577,626.0,97
8578,1027.0,256
8579,1042.0,196
8580,689.0,1959
8581,601.0,107
8582,618.0,122
8583,1296.0,338
8584,1298.0,278
8585,223.0,43
8586,1000.0,411
8587,741.0,514
8588,226.0,42
8589,607.0,121
8590,1044.0,1545
8591,737.0,153
8592,231.0,39
8593,635.0,161
8594,729.0,1712
8595,734.0,178
8596,616.0,115
8597,1149.0,275
8598,223.0,43
8599,611.0,108
8600,762.0,162
8601,1330.0,1378
8602,727.0,306
8603,1044.0,183
8604,588.0,117
8605,751.0,160
8606,605.0,114
8607,615.0,113
8608,618.0,106
8609,594.0,116
8610,231.0,39
8611,231.0,39
8612,231.0,39
8613,1298.0,277
8614,620.0,116
8615,634.0,167
8616,621.0,112
8617,1040.0,214
8618,1028.0,265
8619,636.0,156
8620,609.0,113
8621,734.0,317
8622,633.0,173
8623,722.0,608
8624,611.0,108
8625,1044.0,189
8626,769.0,167
8627,799.0,222
8628,461.0,1910
8629,231.0,39
8630,231.0,39
8631,905.0,886
8632,458.0,1999
8633,672.0,856
8634,231.0,39
8635,458.0,1999
8636,231.0,39
8637,740.0,135
8638,217.0,45
8639,958.0,1977
8640,1378.0,332
8641,1292.0,307
8642,627.0,102
8643,744.0,164
8644,1117.0,253
8645,627.0,102
8646,728.0,172
8647,1384.0,372
8648,223.0,43
8649,231.0,39
8650,609.0,105
8651,592.0,153
8652,1175.0,934
8653,712.0,251
8654,231.0,39
8655,584.0,123
8656,231.0,39
8657,231.0,39
8658,664.0,763
8659,231.0,39
8660,712.0,138
8661,627.0,111
8662,1036.0,201
8663,1047.0,181
8664,231.0,39
8665,787.0,166
8666,1202.0,755
8667,231.0,39
8668,596.0,119
8669,634.0,165
8670,231.0,39
8671,1020.0,262
8672,1028.0,215
8673,231.0,39
8674,1301.0,297
8675,626.0,97
8676,777.0,181
8677,231.0,39
8678,231.0,39
8679,877.0,1023
8680,1151.0,1012
8681,648.0,975
8682,708.0,295
8683,765.0,197
8684,1393.0,261
8685,594.0,114
8686,601.0,107
8687,790.0,266
8688,1868.0,436
8689,634.0,169
8690,231.0,39
8691,1049.0,163
8692,971.0,558
8693,636.0,156
8694,231.0,39
8695,764.0,239
8696,635.0,162
8697,605.0,171
8698,282.0,1999
8699,933.0,701
8700,613.0,116
8701,282.0,1999
8702,2287.0,631
8703,605.0,111
8704,1287.0,297
8705,1276.0,387
8706,231.0,39
8707,231.0,39
8708,231.0,39
8709,770.0,174
8710,606.0,115
8711,226.0,42
8712,2319.0,1911
8713,710.0,122
8714,599.0,122
8715,603.0,112
8716,769.0,371
8717,231.0,39
8718,626.0,97
8719,709.0,673
8720,808.0,176
8721,600.0,116
8722,231.0,39
8723,231.0,39
8724,231.0,39
8725,636.0,156
8726,614.0,102
8727,1051.0,1501
8728,626.0,97
8729,1041.0,207
8730,231.0,39
8731,1303.0,253
8732,624.0,701
8733,231.0,39
8734,1020.0,247
8735,231.0,39
8736,602.0,119
8737,1281.0,360
8738,1034.0,236
8739,584.0,114
8740,1037.0,223
8741,752.0,177
8742,610.0,123
8743,616.0,114
8744,580.0,154
8745,1009.0,305
8746,810.0,168
8747,589.0,112
8748,1035.0,238
8749,231.0,39
8750,617.0,111
8751,564.0,279
8752,617.0,116
8753,636.0,156
8754,771.0,291
8755,589.0,111
8756,708.0,158
8757,971.0,559
8758,626.0,105
8759,616.0,106
8760,691.0,763
8761,570.0,996
8762,593.0,179
8763,231.0,39
8764,614.0,102
8765,231.0,39
8766,635.0,161
8767,1005.0,335
8768,1285.0,379
8769,422.0,1606
8770,618.0,101
8771,627.0,102
8772,933.0,687
8773,634.0,169
8774,231.0,39
8775,626.0,105
8776,539.0,1167
8777,231.0,39
8778,633.0,173
8779,231.0,39
8780,614.0,102
8781,282.0,1999
8782,458.0,1999
8783,215.0,45
8784,620.0,100
8785,811.0,162
8786,770.0,183
8787,1302.0,286
8788,1038.0,215
8789,231.0,39
8790,1040.0,206
8791,223.0,43
8792,231.0,39
8793,577.0,1331
8794,739.0,152
8795,1301.0,320
8796,1286.0,363
8797,231.0,39
8798,231.0,39
8799,598.0,112
8800,215.0,45
8801,1119.0,259
8802,588.0,116
8803,626.0,105
8804,627.0,101
8805,615.0,106
8806,226.0,42
8807,1293.0,384
8808,585.0,142
8809,794.0,249
8810,633.0,170
8811,231.0,39
8812,773.0,183
8813,231.0,39
8814,1003.0,361
8815,215.0,45
8816,635.0,160
8817,635.0,163
8818,635.0,162
8819,633.0,169
8820,621.0,230
8821,231.0,39
8822,632.0,175
8823,602.0,114
8824,1174.0,897
8825,231.0,39
8826,612.0,110
8827,1032.0,246
8828,626.0,97
8829,618.0,105
8830,1028.0,206
8831,1031.0,218
8832,3005.0,581
8833,626.0,97
8834,609.0,105
8835,1033.0,241
8836,1118.0,264
8837,217.0,45
8838,231.0,39
8839,778.0,165
8840,635.0,648
8841,1021.0,266
8842,787.0,1458
8843,627.0,110
8844,621.0,871
8845,609.0,111
8846,605.0,109
8847,231.0,39
8848,840.0,1213
8849,626.0,114
8850,614.0,102
8851,606.0,104
8852,1083.0,445
8853,799.0,222
8854,709.0,1864
8855,458.0,1999
8856,231.0,39
8857,618.0,101
8858,1041.0,205
8859,629.0,103
8860,608.0,116
8861,282.0,1999
8862,625.0,109
8863,784.0,170
8864,588.0,113
8865,231.0,39
8866,1295.0,292
8867,231.0,39
8868,1039.0,217
8869,790.0,267
8870,746.0,150
8871,786.0,285
8872,627.0,102
8873,735.0,145
8874,738.0,155
8875,1016.0,276
8876,217.0,45
8877,604.0,106
8878,636.0,156
8879,634.0,166
8880,619.0,106
8881,995.0,372
8882,954.0,649
8883,590.0,115
8884,458.0,1999
8885,231.0,39
8886,626.0,97
8887,636.0,156
8888,618.0,114
8889,1038.0,216
8890,231.0,39
8891,626.0,97
8892,606.0,115
8893,1029.0,265
8894,231.0,39
8895,588.0,116
8896,724.0,155
8897,627.0,111
8898,612.0,110
8899,1029.0,201
8900,618.0,108
8901,1140.0,1066
8902,796.0,238
8903,1030.0,260
8904,611.0,107
8905,627.0,103
8906,627.0,103
8907,1020.0,262
8908,701.0,212
8909,226.0,42
8910,752.0,157
8911,713.0,227
8912,596.0,119
8913,636.0,156
8914,605.0,109
8915,231.0,39
8916,231.0,39
8917,231.0,39
8918,618.0,114
8919,231.0,39
8920,282.0,1999
8921,231.0,39
8922,622.0,225
8923,1095.0,1254
8924,1041.0,202
8925,749.0,182
8926,231.0,39
8927,633.0,172
8928,1123.0,240
8929,1025.0,255
8930,231.0,39
8931,791.0,1456
8932,231.0,39
8933,604.0,117
8934,594.0,116
8935,231.0,39
8936,995.0,409
8937,1300.0,266
8938,598.0,113
8939,231.0,39
8940,1297.0,281
8941,1326.0,233
8942,748.0,304
8943,231.0,39
8944,231.0,39
8945,785.0,169
8946,614.0,102
8947,1274.0,396
8948,627.0,101
8949,1030.0,262
8950,749.0,473
8951,231.0,39
8952,605.0,114
8953,223.0,43
8954,606.0,115
8955,231.0,39
8956,231.0,39
8957,634.0,165
8958,576.0,149
8959,627.0,102
8960,626.0,97
8961,627.0,102
8962,231.0,39
8963,587.0,120
8964,231.0,39
8965,1018.0,264
8966,604.0,106
8967,231.0,39
8968,218.0,44
8969,231.0,39
8970,618.0,108
